record_id,headword_raw,headword_candidate,normalized,language,entry_type,part_of_speech,part_of_speech_raw,gender_or_article_raw,source_marker,source_marker_interpretation,historical_gloss_raw,source_id,source_year,source_url,source_line_start,source_page_approx,ocr_confidence,review_priority,duplicate_headword_pos_count,existing_master,verification_status,human_review_required,notes
kha-n1906-002323,Nongra,nongra,nongra,kha,word,noun,n,ka,,,any worn-out old brass vessel.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9964,161,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002324,Nongrim,nongrim,nongrim,kha,word,noun,n,ka,,,foundation ; site of an abandoned village.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9966,161,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002325,Nongsam,nongsam,nongsam,kha,word,noun,n,ka,,,"silver, gold or whatever is burnt in the funeral pyre with the dead body, and which those who look after the burning of the dead body divide among themselves. [Imit. nongsam-nongpiet.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9968,161,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002326,Nongsaid-thma,nongsaid-thma,nongsaid-thma,kha,compound,noun,n,u,,,a politician ; a babbler. \_Imit. nongsaidthma- nongsaidktien.],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9973,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002327,Nongsharai,nongsharai,nongsharai,kha,word,noun,n,,,,"a cowherd, a pastor.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9976,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002328,'nong-tem,'nong-tem,'nong-tem,kha,compound,noun,n,ka,,,a yellowish brass. [Imit. ka nonglieh-ka nongtem.],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9978,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002329,Nongtymmen,nongtymmen,nongtymmen,kha,word,noun,n,ka,,,ancestral property ; an heirloom. [^Imit. nongty mmen- nongsan . ],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9981,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002330,Nongwei,nongwei,nongwei,kha,word,noun,n,tt,,,"a, stranger. [Imit. nongwei-nong-ar.] Noh, V. [to throw into ; — ad. away ; (ia-) to add a little quantity or number in excess of that sold or bought.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9984,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002331,Nohblei,nohblei,nohblei,kha,word,verb,v,,,,to throw away the idols after the ceremonies of worship are over. [Imit. nohblei — noh-dken.],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9989,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002332,Nohmynsiem,nohmynsiem,nohmynsiem,kha,word,verb,v,,,,"to be low-spirited ; to sigh. Noh-prah^'nai-), zi, ■;?. December.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9992,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002333,Nohrem,nohrem,nohrem,kha,word,verb,v,,,,to be a cause of offence to the gods or spirits.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9995,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002334,Nohtasor,nohtasor,nohtasor,kha,word,noun,n,ka,,,"a silk dhoti, a piece of cloth worn by males round the loins.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9996,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002335,Nohtah,nohtah,nohtah,kha,word,noun,n,ka,,,"a ladder made of a single piece of wood with steps cut into it, a temporary bridge. Nohteh {colloquial enclitic loord), ad. very much, [as, "" ka krem kaba jylliew nohteh.^'']",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,9999,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002336,Noi,noi,noi,kha,word,noun,n,ti,,,"a small bamboo pipe, especially one for applying to the hole of a hookah when smoking.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10005,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002337,Noi-sha,noi-sha,noi-sha,kha,compound,noun,n,u,,,a pipe lixed to the cocoa-nut shell of a hookah.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10008,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002338,Nuksa,nuksa,nuksa,kha,word,noun,n,ka,*,source-marked-loan-or-foreign,"a figure, a pattern, a picture, a plan. Nud, V. to dare. 'nud {abbrev. of dohnud), u, n, the liver; the heart,",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10009,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002339,'niiid,'niiid,'niiid,kha,word,noun,n,ka,,,"a piece of fruit cut in the shape of a prism. *Nuior, V. to scrutinise, examine, compare. * Hindi. 146 i 'NUP .OP 'nup (abbrev. oiknii])), /ca, n. a Khasi leaf -umbrella, somewhat like a shell, (as, ka 'nup'MdbwiMig=a kuup made and brought from Mawiang).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10013,162,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002340,Nup,nup,nup,kha,word,noun,n,ka,,,the seed of a cerlain creeper growing in a pod used by the Khasis in wasliing their heads.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10033,163,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002341,Nup-khohsiew,nup-khohsiew,nup-khohsiew,kha,compound,pronoun,p,ka,,,the knee-cap.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10036,163,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002342,Nur,nur,nur,kha,word,noun,n,ka,,,"a channel, a ditch, a drain. tNurok, ka, n. hell. *]S""usip, ka, n. luck. *]Sruti, ka, n. a prostitute.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10037,163,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002343,Nyngkong,nyngkong,nyngkong,kha,word,adjective,a,,,,"(irst, beginning. [Jmi^. nyngkong-nyngshap.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10042,163,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002344,Nylla,nylla,nylla,kha,word,adjective,a,,,,"pure, unalloyed.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10043,163,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002345,Nyllong,nyllong,nyllong,kha,word,noun,n,ka,,,"the rectum. o. 0 — The fourteenth letter in the Khasi Alphabet. O ! Intel'], oh ! ah ! Ong, V. to say, to tell;— ow^ la, conj. if in case, (as, '' ong la dei ia nga, nga la shoh ia phi ""). Oh, r. to cut, to notch.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10044,163,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002346,Oh-kuna,oh-kuna,oh-kuna,kha,compound,verb,v,,,,"to impose a fine. \Imit. oh-kuna-oh-kaid.] Oh-jri, V. to tap an Indian rubber-tree.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10057,163,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002347,Oh-shrong,oh-shrong,oh-shrong,kha,compound,verb,v,,,,"to cut or notch ornamentally; to carve. [Imii'^ oh-shrong-oh-shrnb . ] Oli-tah, V. to cut slightly at short intervals, to tap. Oi, (a verbal answer), — yes, here I am. On, (leit-), V. to go along with, to reach at.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10061,163,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002348,Onksuid,onksuid,onksuid,kha,word,verb,v,,,,"to throw away things for propitiating a de^dl. On-kurim (leit-), v. to accompany a bridegroom to the house of a bride. On-nong (leit-), v. to go and carry a load on hire to its destina- tion. [Imit. on-nong-on-ni.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10070,163,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002349,On-rong,on-rong,on-rong,kha,compound,verb,v,,,,"to present anything, especially liquor, to the spirit of the dead person at the time when sacrifices are made on his behalf. [Imit. on rong-on rup.] -Op (a suffix) =by suffocation, (as in the words, iap-o/?, set-op, etc). * Hindi. f Bengali. U1 Or padat aV '± \ ""v. to crack, to hreak into chinks. Or-or (s'aid), ad. very (warm), [as, '*nga sngew s'aidor-or hapoh ka nep."" I Ot, V. to cut, to mow, to reap.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10078,163,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002350,Ot-halang,ot-halang,ot-halang,kha,compound,verb,v,,,,"to excommunicate from cliurcli membership. Ot-cloh, V. (lit. to cut flesh— hence, to kill an animal for eating purposes.) [Imit. ot-doh ot-kah.'| Ot-sher, 7/. to circumcise. P. P — The fifteenth letter in the Khasi Alphabet.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10099,164,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002351,Pa,pa,pa,kha,word,noun,n,i,,,"father. -Pa, — a repeating particle, as in the word leh/«-leh= to con- tinue to do. •Paka, ad. complete, satisfactory, pucca ; — iing-paka, n. a stone- walled house.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10109,164,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002352,Pakang,pakang,pakang,kha,word,verb,v,,,,to flow in a jet ; to shoot forth.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10117,164,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002353,Pakai,pakai,pakai,kha,word,noun,n,ka,,,"a share, a part allotted, a turn ; — acZ. as a reflective act, [as "" nga kren ia kiwei, nang sngewrem iJakdi ma phi ? ""] 'pakha, w, ti. a male -relative (father's side). Pal.ha, lea, n. a fan, a punkah ; a species of palm.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10119,164,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002354,Pakhang,pakhang,pakhang,kha,word,verb,v,,,,"to hinder, to obstruct, to block. Pakh^r, v. to throw away t(^a distance.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10126,164,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002355,I'akhing,i'akhing,i'akhing,kha,word,verb,v,,,,"to resist. Same as iakhing. Pakbop, V. to strive against or resist when dragged. Pakhud, V. to pull or drag along the ground.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10130,164,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002356,Pakhynnah,pakhynnah,pakhynnah,kha,word,noun,n,?,,,"a j)aternal uncle (father's younger brother;. *Paki (iing-), ka, n a house roofed and walled with bricks. Pakor, V. to unite in sexial intercourse (ax)plicable to beasts only), to cover.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10136,164,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002357,Pad,pad,pad,kha,word,noun,n,,,,"a measurement from the tip of the middle right-liand finger right across the chest to the tip of the middle left-hand finger, both hands being extended horizontally.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10143,164,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002358,Padai,padai,padai,kha,word,verb,v,,,,to swing.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10148,164,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002359,Padan,padan,padan,kha,word,verb,v,,,,"to obstruct, to hinder, to interfere. Padat, V. to throw to a distance (said of a heavy object). • Hindi. 148 PADIAH PAHARA",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10150,164,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002360,Padiah,padiah,padiah,kha,word,verb,v,,,,"to play on a small drum ; to multiply words unne- cessarily ; to m(xldle. Pdok ' [ ^""^' **■ ^^® bladder of a fish. Padoi, V. to swing. Padom, V. to drag roughly.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10160,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002361,Padri,padri,padri,kha,word,noun,n,,*,source-marked-loan-or-foreign,"a clergyman, a missionary. Same as Phajri.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10169,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002362,Padun,padun,padun,kha,word,adjective,a,,,,"slightly curved or sloping. Pang, V. to become ill. P'ang, V. to straddle. Same as Fymig.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10171,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002363,Pangah,pangah,pangah,kha,word,verb,v,,,,"to move the head from side to side ; to jolt, to express dissent, to dissent. [Imit. pangah-pangaiii.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10177,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002364,Pang-at-top,pang-at-top,pang-at-top,kha,compound,verb,v,,,,to have dropsy.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10180,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002365,Pang-bhnr,pang-bhnr,pang-bhnr,kha,compound,verb,v,,,,to have epilepsy.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10181,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002366,Pang-khlieh,pang-khlieh,pang-khlieh,kha,compound,verb,v,,,,to have a cold. [Imit. pangkhlieh-pangreng.],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10183,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002367,Pangkhmat,pangkhmat,pangkhmat,kha,word,verb,v,,,,"to have pain in the eyes, to he opthalmic.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10184,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002368,Pangkhrew,pangkhrew,pangkhrew,kha,word,noun,n,Jca,,,a wasting or chronic disease. [Imit. pang- khrew-pangkhriap.],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10186,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002369,Pangkuhek,pangkuhek,pangkuhek,kha,word,noun,n,ka,,,hysteria.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10189,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002370,Pangdohniid,pangdohniid,pangdohniid,kha,word,verb,v,,,,"to be heart-rending, to be painful at heart. [Imit. pangdohnud-dohnam.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10191,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002371,Pang-iap-iong,pang-iap-iong,pang-iap-iong,kha,compound,noun,n,ka,,,"a mildew, blight.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10194,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002372,Pang-iapshiliang,pang-iapshiliang,pang-iapshiliang,kha,compound,verb,v,,,,"to have palsy, to be paralytic. Pang-mat, ) z/. to have rheumatism. [Imit. pangmat-pang- Pang-sh'ing, j pung.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10195,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002373,Pangmet,pangmet,pangmet,kha,word,verb,v,,,,to suffer from fatigue or pain all over the body as from over-exertion or beating ; wounded in feelings ; pain. [Ituit. pangmet-pangphat. ],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10200,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002374,Pangiong,pangiong,pangiong,kha,word,noun,n,ka,,,kald-dzdr.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10204,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002375,Pangshipai,pangshipai,pangshipai,kha,word,noun,n,ka,,,"influenza. Pah, 1). to cry (as an animal or a bird) ; to allure ; to bait ; to feed.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10206,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002376,Pah -ding,pah -ding,pah -ding,kha,phrase,verb,v,,,,to set fire to.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10210,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002377,Pah-shalyngngiang,pah-shalyngngiang,pah-shalyngngiang,kha,compound,noun,n,kaha,,,"the whistle-like sound often heard within the ear. Pahdm, ka, n, a valley. *Pahara (ap), v. to guard as a sentinel. * Hindi. 149 PAHEB ' PALNGANG",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10212,165,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002378,Paheb,paheb,paheb,kha,word,noun,n,i,,,"a grandfather {i,e. father's father) ; a respectful appel- lation of an old man.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10225,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002379,Pahiih,pahiih,pahiih,kha,word,adjective,a,,,,"overflowing, abundant. [Imit. pahuh-paliai.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10228,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002380,Piii,piii,piii,kha,word,noun,n,u,,,sugarcane ; 2;. to pare (a stick) as with a daiv.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10230,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002381,Pai,pai,pai,kha,word,noun,n,ha,,,"a number = 20 kani = 8,000. *Paia, zij n. a pillar.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10232,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002382,Paid,paid,paid,kha,word,noun,n,ti,,,"crowd, same as "" pait""; ad. chatteringly.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10236,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002383,Paidbhur,paidbhur,paidbhur,kha,word,noun,n,u,,,common ignorant people.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10238,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002384,Paidkdr,paidkdr,paidkdr,kha,word,noun,n,u,,,"people of no position, the mob, the masses.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10240,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-002385,Paila,paila,paila,kha,word,noun,n,u,,,a coral bead.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,10242,166,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
