record_id,headword_candidate,normalized,part_of_speech,entry_type,historical_gloss_raw,source_page_approx,ocr_confidence,review_priority,existing_master,verification_status,human_review_required
kha-n1906-000430,kawiat,kawiat,verb,word,"to beat with something small, to lash. Kdw-shiliaDg-k^w-arliang, ka, n. a fine. * Hindi. | % Eaglish. 23 KAWUT KEIN-NOH Kawut, V. same as haioiat. (An onomatopoetic form).",28,0.975,1,no,pending,yes
kha-n1906-000431,kba,kba,noun,word,"paddy, nnhusked rice. [Imit. u kba — u khaw.]",28,0.975,1,no,pending,yes
kha-n1906-000469,kbah,kbah,noun,word,"reed ; — a. close, thickly set ; to be tainted with (blood, dustj etc.), — ad. very often ; [as, "" Phim ju kham shem ^-hah ia ki dieng kseh shaphang",31,0.975,1,no,pending,yes
kha-n1906-000432,kbain,kbain,verb,word,"to scatter, to besmear with, (as a little child when eat- ing food).",28,0.975,1,no,pending,yes
kha-n1906-000466,kbangkdong,kbangkdong,verb,word,"to corner, to surround. [^Imit. khangdong-khang- Md.] Khangkhfii, (peit), v. to scan, to have an eye on, to scrutinize.",31,0.975,1,no,pending,yes
kha-n1906-000433,kbeit,kbeit,noun,word,"a kind of hawk. Kber, u^ n. a winged white ant. Kbon'o"" } ^' *° clutch, to claw.",28,0.975,1,no,pending,yes
kha-n1906-000434,kbin-kbin,kbin-kbin,adjective,reduplication,"small and well cut. Kboh, V. to scratch. Kbum, V. to close up the lips, to shut up, to keep something in the mouth.",28,0.975,1,no,pending,yes
kha-n1906-000599,kblab,kblab,noun,word,"a spleen, <^sp. an enlarged one. Kblak-khlak, (khxiiot), ad. gaggingly, throttlingly. [As, *' u wan^ ba'n kshot khlak-khlak ia nga na ka ryndang.""] Kblad, V. to part, separate, secede ; — ad. apart ; — n. parts.",38,0.975,1,no,pending,yes
kha-n1906-000745,kbyllie,kbyllie,verb,word,"to raise up, to turn out (stono).",46,0.975,1,no,pending,yes
kha-n1906-000746,kbyllieng,kbyllieng,noun,word,the inner soft part of a bamboo or a cane — the green part or bark having been peeled off.,46,0.975,1,no,pending,yes
kha-n1906-000436,kdait,kdait,noun,word,reed or ekra.,28,0.975,1,no,pending,yes
kha-n1906-000437,kdam,kdam,adverb,word,"violently, with a slam, (as, "" u khang kdam ia ka jing- khang""). Kdar, ad brightly, brilliantly, [as, ""kabneng ka la rang kdar mynta.""] Kdat, V. to turn sharp to another direction. Kdew, V. to point out or direct (with the hand).",29,0.975,1,no,pending,yes
kha-n1906-000435,kdang,kdang,verb,word,"to have enough (of food), to feel satisfied, to be replete.",28,0.975,1,no,pending,yes
kha-n1906-000438,kdiah,kdiah,verb,word,"to break, to snap (with the hand). Kdiap, V. to walk cautiously, to stalk game.",29,0.975,1,no,pending,yes
kha-n1906-000440,kdiar,kdiar,adverb,word,"transparently, uncloudedly, (said of water or weather). Kdik-kdik, wc^hrobbingly, (as, ""ka mynsiem ka khih kdik-Mik"") ; longingly, [as "" u kwah kdik kdik ban ioh-i ia phi""]. Kding-kdang, ad, at all, sincerely (used negatively) ; as, "" ngam tip kding-kdang ia u.""",29,0.975,1,no,pending,yes
kha-n1906-000439,kdier,kdier,verb,word,to straddle (bad sense).,29,0.975,1,no,pending,yes
kha-n1906-000441,kdong,kdong,noun,word,"a corner ; an opportunity. Kd6r, V. to bend, to curl. Kdup, V. to embrace ; to defend.",29,0.975,1,no,pending,yes
kha-n1906-000426,kdw-kaw-daw-daw,kdw-kaw-daw-daw,adverb,reduplication,clamorously ; — u. to make a clamour*,28,0.975,1,no,pending,yes
kha-n1906-000442,keh-keh,keh-keh,adverb,reduplication,stammeringly.,29,0.975,1,no,pending,yes
kha-n1906-000447,kem ksuid,kem ksuid,verb,phrase,to be affected by evil spirits.,30,0.975,1,no,pending,yes
kha-n1906-000445,kem-ka-lar,kem-ka-lar,noun,compound,(poojah term) pieces of broken egg-shell which lie on the left or right hand side of the central biggest broken egg-shell called ka lieng.,29,0.975,1,no,pending,yes
kha-n1906-000446,kem-khap,kem-khap,noun,compound,a kimkhap (cloth).,29,0.975,1,no,pending,yes
kha-n1906-000448,kem-ktien,kem-ktien,verb,compound,"to interrupt, to rejoin. Kem-iong-rein, kaha^ n, dusk.",30,0.975,1,no,pending,yes
kha-n1906-000449,kem-pang,kem-pang,verb,compound,to become ill.,30,0.975,1,no,pending,yes
kha-n1906-000450,kem-puri,kem-puri,verb,compound,"to become ill by the influence of a fairy. Ker, V. to surround, to enclose.",30,0.975,1,no,pending,yes
kha-n1906-002919,ken,ken,noun,word,"a sea-monster. E-ep, V. to cultivate, to plant. [Imit. rep-riang.]",190,0.975,1,no,pending,yes
kha-n1906-000452,ker-dam,ker-dam,verb,compound,"to hedge round leaving no opening. Kew, u. w, wheat ; — [voc. case), husband's sister or brother's wife- as addressed by the sister. Kha, V, to give birth ; — n. relation from the father's side, 'kha {case of address) ^i, n. 1. a paternal aunt ; 2. {abbrev. of doli-^ kha), fish. *khabniang, u, n. a pipe-fish,",30,0.975,1,no,pending,yes
kha-n1906-000451,ker-kut,ker-kut,verb,compound,to surround completely ; to erect a fort or stockdde.,30,0.975,1,no,pending,yes
kha-n1906-001478,kgain-ngain,kgain-ngain,adverb,compound,"very (dark) ; [as, '* dang dum n^ain-ngam du, ym pat shai.""] Ngam, V. to sink, to plunge. Nga'm {contr. of ""nga ym ""), phr. I not.",87,0.975,1,no,pending,yes
kha-n1906-001500,kgoi-ngoi,kgoi-ngoi,adverb,compound,"languidly, weakly ; [as, "" nga sngew tlot ngoi ngoi mynta.""] 79 NGON HAEI-RE-HAEI Ngon, ad, down, to the ground, attentively ; [as, ** u la nguli vgon shapliang 'mihngi.""] Ngop, V. to sink down. Ng6r, V. to prune ; to lop off.",89,0.975,1,no,pending,yes
kha-n1906-000471,kha-ii,kha-ii,verb,compound,"to trade, to buy and sell. [Imit. kha-ii-pateng.]",31,0.975,1,no,pending,yes
kha-n1906-000522,kha-u-man,kha-u-man,noun,compound,one related by marriage.,34,0.975,1,no,pending,yes
kha-n1906-000455,khad-ar,khad-ar,adjective,compound,twelve.,30,0.975,1,no,pending,yes
kha-n1906-000456,khad-ar-blang,khad-ar-blang,noun,compound,"the name of a part of the Khyrim State in the War country. Elhad-ar-bongthai, Jca^ n. a portion of the Kamrup district on the Khasi Hills border and formerly under the subjection of the Khasis. * Hindi. 25",30,0.975,1,no,pending,yes
kha-n1906-000457,khad-ar-kur khait-khait khad-ar-kur,khad-ar-kur khait-khait khad-ar-kur,noun,phrase,"the twelve electoral clans of tlie Clierra State. *kha-dki, ka, n. one of the pieces of fish fried and preserved in closed jars.",30,0.975,1,no,pending,yes
kha-n1906-000459,khad-ja,khad-ja,verb,compound,to serve out boiled rice. [Imit. khadja-khadjhur.],31,0.975,1,no,pending,yes
kha-n1906-000461,khad-tyr-ut,khad-tyr-ut,verb,compound,"to drive away an evil-spirit called ka "" Tyrut"" by means of sacrifices ; to shun, to dislike. [Imlt. khad-da-ka-tyr* ut-da-ka-smer.]",31,0.975,1,no,pending,yes
kha-n1906-000458,khadduh,khadduh,adverb,word,"lastly. [Imii. khadduh-khadwai] ; — a. youngest, last. Khat, "") ad. but, I see (used as a sort of digressive expression), Khad-ei, > [as, "" Phi ong u'm don khad-ei, udon du"".]",30,0.975,1,no,pending,yes
kha-n1906-000460,khadlai,khadlai,adjective,word,thirteen.,31,0.975,1,no,pending,yes
kha-n1906-000462,khadu,khadu,noun,word,bracelet. ^ ^'^'^ ^,31,0.975,1,no,pending,yes
kha-n1906-000472,khain,khain,adjective,word,"rough, coarse.",31,0.975,1,no,pending,yes
kha-n1906-000474,khairim,khairim,noun,word,the Nongkrem State.,31,0.975,1,no,pending,yes
kha-n1906-000476,khajanslii,khajanslii,noun,word,"a treasurer. fKbala-khala, ad. immediately, at once, (as, ""wan kkala khala''). Klialah, V. to throw up as with a shovel.",31,0.975,1,no,pending,yes
kha-n1906-000454,khak,khak,adverb,word,"tightly, firmly, [as, "" u bat khak na ka kti.""] Kha-ki-man, ki^ n. neighbours, not being members of one's clan. Khad, V. to shovel ; — khdd, to perform a sacrifice for the repulsion of an evil-sprit.",30,0.975,1,no,pending,yes
kha-n1906-000477,khalai,khalai,verb,word,"to gamble, to jjlay ; to throw the dice.",32,0.975,1,no,pending,yes
kha-n1906-000478,khalai-wait,khalai-wait,verb,compound,to display one's skill in the wielding of a sword.,32,0.975,1,no,pending,yes
kha-n1906-000479,khalas,khalas,verb,word,"to let loose ; to dismiss, to get discharged.",32,0.975,1,no,pending,yes
kha-n1906-000480,khalasi,khalasi,noun,word,"coolies sent to a distance, especially those used for expeditions.",32,0.975,1,no,pending,yes
kha-n1906-000482,khalek,khalek,verb,word,to dance round and round a group of dancing damsels (by men only).,32,0.975,1,no,pending,yes
kha-n1906-000483,khali,khali,adjective,word,vacant.,32,0.975,1,no,pending,yes
kha-n1906-000484,khalisha,khalisha,noun,word,a carpet.,32,0.975,1,no,pending,yes
kha-n1906-000485,khalor,khalor,verb,word,"to give birth prematurely, to have an abortion.",32,0.975,1,no,pending,yes
kha-n1906-000486,kham,kham,verb,word,"to close the fist ; — adj. comp. deg. corresponding to the English adj. ending in -er ; more. (As, M<:f//<bha=better, /;/m^;ijrong^taller.)",32,0.975,1,no,pending,yes
kha-n1906-000490,kham-kynrei,kham-kynrei,adjective,compound,more abundant.,32,0.975,1,no,pending,yes
kha-n1906-000487,khamakha,khamakha,adverb,word,without reason; for nothing.,32,0.950,1,no,pending,yes
kha-n1906-000488,khambynriew,khambynriew,adjective,word,better off.,32,0.975,1,no,pending,yes
kha-n1906-000492,khamti,khamti,noun,word,"a measurement from the elbow to the end of the little finger of the closed hund {i.e., about 13 inches). fKha-mukur, u, n. small fish. {Beng. magul-mash).",32,0.975,1,no,pending,yes
kha-n1906-000493,khan,khan,verb,word,"to think out ; to consult the spirits by means of an q^^^ rice, stone, etc.",32,0.975,1,no,pending,yes
kha-n1906-000496,khan-ktem,khan-ktem,verb,compound,to divine as to the track of hunted game.,32,0.975,1,no,pending,yes
kha-n1906-000500,khan-shanam,khan-shanam,verb,compound,"to divine by the swing of the lime-case. ' * Hiudi. I t Bcugan. 27 kHAP KHAS Kliap, ha^ n. a big drain in a liali land or a ditch round a fence ; border, side. Khap, X). to fasten, to close ; to border on, to gripe. Khap (bam), v. to partake of a feast given to the surrounding land-holders for witnessing the sale of land. \Ijuit. bamkhap- bam-khum.]",32,0.975,1,no,pending,yes
kha-n1906-000494,khanasamari,khanasamari,noun,word,"house-tax list, census.",32,0.975,1,no,pending,yes
kha-n1906-000495,khanatang,khanatang,verb,word,to relate one's personal experiences ; to recount^ to rehearse.,32,0.975,1,no,pending,yes
kha-n1906-000463,khang,khang,verb,word,"to shut, to hinder, to forbid, to prohibit,",31,0.950,1,no,pending,yes
kha-n1906-000465,khangai,khangai,noun,word,the yolk of an egg.,31,0.975,1,no,pending,yes
kha-n1906-000467,khangkhnam,khangkhnam,verb,word,"(in an archery contest) to prevent an arrow from. hitting the target by invoking some deities,",31,0.975,1,no,pending,yes
kha-n1906-000498,khanpylleug,khanpylleug,verb,word,to divine by breaking an egg with a grain of rice.,32,0.975,1,no,pending,yes
kha-n1906-000499,khanryntieh,khanryntieh,verb,word,to div^ine by the swing of a bow.,32,0.975,1,no,pending,yes
kha-n1906-000501,khap-bria,khap-bria,adjective,compound,having partially closed eyes.,33,0.975,1,no,pending,yes
kha-n1906-000502,khapngiali,khapngiali,adjective,word,"crammed, overfull. \Imit. khapnglah-khap-uin.] 'khapiah, ka^ n. a kind of dried fish. \_Tnnt.",33,0.975,1,no,pending,yes
kha-n1906-000504,khaprip,khaprip,verb,word,to close the eyes ; to wink. ^*^ ^ ' / f,33,0.975,1,no,pending,yes
kha-n1906-000505,khar,khar,noun,word,a mixture of the ashes of burnt plantain folds with some other things used by the Bhoi people to salt their curry.,33,0.975,1,no,pending,yes
kha-n1906-000506,khar,khar,verb,word,"to gather, to pick up ; to have looseness of the bowels. 'khar, {ahhrev. of dkhar), n. a foreigner from the plains; one of the clans among the Khasis bearing that name, e.g. 'Khar- kongor, 'Khar-ngap-kynta, 'Khar-sawian, 'Khar-shi-iing, etc.",33,0.975,1,no,pending,yes
kha-n1906-000513,khar-kpoh,khar-kpoh,noun,compound,diarrhoea or looseness of the bowels.,33,0.975,1,no,pending,yes
kha-n1906-000507,khara,khara,adjective,word,"of the same good size. ""^'^'^ ""^ ' '",33,0.975,1,no,pending,yes
kha-n1906-000508,kharabak,kharabak,noun,word,the fever-demon.,33,0.950,1,no,pending,yes
kha-n1906-000510,kharai,kharai,noun,word,"a ditch, a trench.",33,0.975,1,no,pending,yes
kha-n1906-000514,khariew,khariew,noun,word,"a kind of wild climbing plant used for poisoning fi.sh ; Beng. Bislot; — (Bot.) Milletia Pacchycarpa {Bth.).-^£vi v/V Kharoi, v. to multiply, to increase in population. Kharpaid, n, men mustered for an occasion.",34,0.975,1,no,pending,yes
kha-n1906-000515,kharsohlah,kharsohlah,noun,word,"a dwarf. fKhas, ka, n. a land which has not been brought under a regular settlement, a waste land. * Hindi. I t Bengali. E 2 28 'KHA-S'\W KHAW-OT 'kha-saw, ka^ n. a very common fish in the streams of the Khasi and Jaintia Hills. Khaseng, w, w. a species of reed. *Khash6r, ha or m, n. a mule.",34,0.975,1,no,pending,yes
kha-n1906-000516,khashra,khashra,adjective,word,"imperfect ; preliminary, rough ; — ka, n. a land which borders on the plain districts. Khasi, n. an inhabitant of the Khasi Hills. [^Imit. u",34,0.975,1,no,pending,yes
kha-n1906-001239,khasi wome,khasi wome,noun,phrase,"*Dai, ka^ n. a wet nurse, — ka ddi, n. a fine. Hindi ddl.",73,0.975,1,no,pending,yes
kha-n1906-000517,khasi-u- khar,khasi-u- khar,adjective,phrase,] 'Icb ■ ^' \ ^^» ^^' ^^^^^ fi^^ ponnded and mixed with ginger.,34,0.975,1,no,pending,yes
kha-n1906-000518,khasynrop,khasynrop,verb,word,"to give birth to twins ; to be twin-born. Khat, copj. but, {see khad-ei) ; — v. to drive away devils by divina- tion, as, khat-tyr-ut.",34,0.975,1,no,pending,yes
kha-n1906-000520,khat-ei,khat-ei,conjunction,compound,see khad-ei.,34,0.975,1,no,pending,yes
kha-n1906-000521,khat-um,khat-um,verb,compound,to massage by nsing water and oil.,34,0.975,1,no,pending,yes
kha-n1906-000519,khate,khate,verb,word,to deduct.,34,0.975,1,no,pending,yes
kha-n1906-000497,khauia,khauia,adjective,word,"stingy, hard to pay off one's dues.",32,0.975,1,no,pending,yes
kha-n1906-000523,khaw,khaw,noun,word,unboiled rice ; unhusked rice. [Imit. khaw-u- kba.],34,0.975,1,no,pending,yes
kha-n1906-000527,khaw-iang,khaw-iang,noun,compound,"a certain plant used in fermentation, fermented liquov-^ {dei-), phr. affected with wine.",35,0.975,1,no,pending,yes
kha-n1906-000525,khaw-khaw-daw-daw,khaw-khaw-daw-daw,adjective,reduplication,"penniless, very poor. Khawduh (ai-), v. to outcast (see kynther jymbuin). [Imt't. kha wduh-khawtan .]",34,0.975,1,no,pending,yes
kha-n1906-000531,khaw-pet khejur khdw-pet,khaw-pet khejur khdw-pet,noun,phrase,"rice purchased with money as distinguished from that collected from the field. Khawpud, a, cowardly, timid.",35,0.975,1,no,pending,yes
kha-n1906-000533,khaw-rneng,khaw-rneng,noun,compound,rice carried to be used on the way.,35,0.975,1,no,pending,yes
kha-n1906-000524,khawa,khawa,verb,word,"to ferry. fKhawai, v. to feast, to entertain. [Imif. khawai-dawai.] Khawait, ) v. to ply the hands like a duck while swimming, to Khwait, ) paddle.",34,0.975,1,no,pending,yes
kha-n1906-000528,khawiah,khawiah,verb,word,to reach at and to pull a thing by means of a long stick (such as a rubber ball that has fallen in a well and that cannot be reached with the- hand).,35,0.975,1,no,pending,yes
kha-n1906-000529,khawoh,khawoh,verb,word,to bale out (water) ; to bring down or drag a thing with some crooked instrument.,35,0.975,1,no,pending,yes
kha-n1906-000530,khawoit,khawoit,verb,word,"to beckon with the hand ; to paddle. Khaw-ot, kahaf n. rice not properly boiled. * Hindi. ] f Bengali. 29",35,0.975,1,no,pending,yes
kha-n1906-000534,khawshira,khawshira,noun,word,"parched rice ; {Hind, chiwra).",35,0.975,1,no,pending,yes
kha-n1906-000535,khawtyndep,khawtyndep,noun,word,"rice of a yellowish colour supposed to haye the power of stupefying people when thrown by the "" Nongshoh- noh"" or Thlen -keepers.",35,0.975,1,no,pending,yes
kha-n1906-000475,khdit,khdit,noun,word,"ring-worm; ia-, equal (match), ending in a draw. Khait, af?. entirely, at once, [as, "" u la bam lut Maiu'.""] [Imit. khait-khiej.] Khait-khait, a' very poor ; no margin to leave, [as, "" u briew u long ubaduk khait-khait'^\ 26 KHAJANSHI KHAN-SHANAM",31,0.975,1,no,pending,yes
kha-n1906-000526,khdw-eit,khdw-eit,verb,compound,to be afraid of.,34,0.975,1,no,pending,yes
kha-n1906-000532,khdwpyrsit,khdwpyrsit,noun,word,fine particles of rice left after having hoen crushed and sifted ; broken rice.,35,0.975,1,no,pending,yes
kha-n1906-000546,kheiii-doh-ksew,kheiii-doh-ksew,verb,compound,to become obstinate or desperate.,36,0.975,1,no,pending,yes
kha-n1906-000549,kheiii-poh,kheiii-poh,verb,compound,"to under value, to under-rate ; to look down upon.",36,0.975,1,no,pending,yes
kha-n1906-000544,khein -kylliiid,khein -kylliiid,verb,phrase,to make a liberal estimate of. [Iniit. khcin kylluid- khein kyrwa.],36,0.975,1,no,pending,yes
kha-n1906-000541,khein kor,khein kor,verb,phrase,"to value highly, to prize ; to esteem.",35,0.975,1,no,pending,yes
kha-n1906-000538,khein-ba'n khai,khein-ba'n khai,verb,phrase,"to proi)itiate the evil-spirits , {seekJiem/csiiid).",35,0.975,1,no,pending,yes
kha-n1906-000539,khein-briew,khein-briew,verb,compound,to have some regard for.,35,0.975,1,no,pending,yes
kha-n1906-000540,khein-burom,khein-burom,verb,compound,"to be dishonoured, to be put to shame. [Imit. kheinburom -kh einsurom.]",35,0.975,1,no,pending,yes
kha-n1906-000545,khein-dewthala,khein-dewthala,verb,compound,to reckon as worthless.,36,0.975,1,no,pending,yes
kha-n1906-000547,khein-dohiap,khein-dohiap,verb,compound,to become desperate.,36,0.975,1,no,pending,yes
kha-n1906-000548,khein-duh,khein-duh,verb,compound,"to become reckless, to give oneself up as lost.",36,0.975,1,no,pending,yes
kha-n1906-000550,khein-sbai,khein-sbai,verb,compound,"to give an account of an expenditure ; to take into consideration (used with a negative expression ; as, ""nga'm shym kheinsbai ia phi."")",36,0.975,1,no,pending,yes
kha-n1906-000551,khein-snep,khein-snep,verb,compound,"to care for (used with ym). Kheit, V. to pluck, to gather. . f",36,0.975,1,no,pending,yes
kha-n1906-000542,kheinksuid,kheinksuid,verb,word,to find out by divination the devil who causes the disease or misfortune and to cure that disease or remove that misfortune by propitiating him. [ImzL kheinksjuid-khein-khrei.],35,0.975,1,no,pending,yes
kha-n1906-000543,kheiu-kupar,kheiu-kupar,verb,compound,to be dishonoured.,36,0.975,1,no,pending,yes
kha-n1906-000552,khejur,khejur,noun,word,"date, * Hindi | j- Bengali. m",36,0.975,1,no,pending,yes
kha-n1906-000536,khek,khek,adverb,word,"abruptly, suddenly ; [as, u ieng kheJc^",35,0.975,1,no,pending,yes
kha-n1906-000554,khemdut,khemdut,verb,word,to milk.,36,0.975,1,no,pending,yes
kha-n1906-000555,khemmet,khemmet,verb,word,"to massage. [Imif. khem met-khem phad.] Kher, 7ca, n. a stockade for capturing elephants ; an enclosure for catching fish ; a place or district. *Kheshwan, «, n. a driver, a coachman.",36,0.975,1,no,pending,yes
kha-n1906-000537,khengkheng,khengkheng,adverb,word,"resistingly ; [as, "" u.pyn-eh khengkheng,""] Kheifij V. to break ; to reckon, to value ; to have a regard for ; to care.",35,0.975,1,no,pending,yes
kha-n1906-000556,khet,khet,noun,word,"a throne. \_Imit. ka khet-ka bishna.] — -v. to cut down, to sever. iKhet-tiah, v. to cut the trees or bamboos and leave them to rot in the same place. fKhi, ka, n. ghee ; — v. to shave.",36,0.975,1,no,pending,yes
kha-n1906-000557,khia,khia,adjective,word,"heavy, — ad. with a revengeful spirit, [as, "" u la buhmid khia ia u namar ba u la kren pynjah burom.""]",36,0.975,1,no,pending,yes
